"date","open","high","low","close","volume","adjusted_close","change_percent","avg_vol_20d"
2011-10-13,1.842,1.898,1.82934,1.86266,15657180,27.9405,0.51,16104792.65
2011-10-14,1.86666,1.90334,1.81734,1.87,21007020,28.05,0.39,16091963.9
2011-10-17,1.85734,1.86666,1.81734,1.828,11316585,27.42,-2.25,15789781.45
2011-10-18,1.82,1.89516,1.78066,1.88934,14995335,28.3395,3.35,15654285.7
2011-10-19,1.868,1.87066,1.82,1.838,11892735,27.57,-2.72,15508240.45
2011-10-20,1.82934,1.83134,1.8,1.82266,14994690,27.3405,-0.83,15675974.2
2011-10-21,1.82666,1.88666,1.80066,1.86866,17138235,28.0305,2.52,15665640.7
2011-10-24,1.858,1.926,1.85,1.90334,14108235,28.5495,1.85,15670016.95
2011-10-25,1.882,1.924,1.85334,1.88334,9815565,28.2495,-1.05,15654973.45
2011-10-26,1.87934,1.89134,1.82666,1.86534,7657185,27.9795,-0.96,15495428.2
2011-10-27,1.88934,1.93,1.874,1.91734,13040010,28.7595,2.79,15450270.7
2011-10-28,1.9,2,1.86734,1.99134,18974880,29.8695,3.86,15396974.95
2011-10-31,1.96666,1.96734,1.91666,1.958,17009520,29.37,-1.67,15480104.2
2011-11-01,1.89266,1.928,1.86666,1.92534,9536625,28.8795,-1.67,15056775
2011-11-02,1.93334,1.95066,1.88334,1.914,13132800,28.71,-0.59,14791355.25
2011-11-03,2,2.166,1.96866,2.164,37659030,32.46,13.06,15347537.95
2011-11-04,2.09734,2.16,2.034,2.154,45496590,32.31,-0.46,16638707.15
2011-11-07,2.10934,2.13334,2.05,2.08466,18994020,31.2705,-3.22,16895846.9
2011-11-08,2.09134,2.13334,2.048,2.12266,17517435,31.8405,1.82,17339717.1
2011-11-09,2.058,2.09934,2.02,2.05866,14304825,30.8805,-3.02,17212436.1
2011-11-10,2.06266,2.1,2.04334,2.08866,11209095,31.3305,1.46,16990031.15
2011-11-11,2.12666,2.3,2.038,2.24266,58126830,33.6405,7.37,18846021.55
2011-11-14,2.2,2.236,2.17466,2.21466,19884825,33.2205,-1.25,19274434.25
2011-11-15,2.19466,2.29334,2.182,2.262,13363560,33.93,2.14,19192845.5
2011-11-16,2.232,2.33334,2.22686,2.32934,27497025,34.9395,2.98,19973060
2011-11-17,2.3,2.32666,2.21266,2.24534,20238960,33.6795,-3.61,20235273.5
2011-11-18,2.24266,2.274,2.16934,2.17334,13540920,32.5995,-3.21,20055407.75
2011-11-21,2.16266,2.16266,2.07,2.11734,15472845,31.7595,-2.58,20123638.25
2011-11-22,2.11734,2.186,2.07,2.138,10987770,32.07,0.98,20182248.5
2011-11-23,2.11734,2.13666,2.08334,2.09666,6777195,31.4505,-1.93,20138249
2011-11-25,2.10334,2.16066,2.072,2.11066,3593925,31.6605,0.67,19665944.05
2011-11-28,2.13334,2.21866,2.12066,2.17066,10216860,32.5605,2.84,19228042.35
2011-11-29,2.166,2.20466,2.10866,2.11666,8865810,31.7505,-2.49,18820856.15
2011-11-30,2.16666,2.19534,2.148,2.18266,11414475,32.7405,3.12,18914748.65
2011-12-01,2.17134,2.266,2.132,2.17334,15451605,32.5995,-0.43,19030688.9
2011-12-02,2.18866,2.246,2.16,2.22,12040755,33.3,2.15,17749775.2
2011-12-05,2.23534,2.33334,2.22868,2.29466,17400735,34.4205,3.36,16344982.5
2011-12-06,2.28,2.332,2.26874,2.32466,14277135,34.8705,1.31,16109138.25
2011-12-07,2.30866,2.326,2.25334,2.27934,10113660,34.1895,-1.95,15738948.8
2011-12-08,2.056,2.11,1.974,2.05934,49589160,30.8895,-9.65,17503165.5
2011-12-09,2.036,2.07466,2.01866,2.06934,18591645,31.0395,0.49,17872293.7
2011-12-12,2.02934,2.04134,2.00134,2.02734,11379855,30.4095,-2.03,15534944.35
2011-12-13,2.038,2.062,1.9274,1.96334,14910210,29.4495,-3.16,15286213.6
2011-12-14,1.96666,1.97866,1.86666,1.902,17457585,28.53,-3.12,15490914.85
2011-12-15,1.91134,1.94466,1.87466,1.908,10503915,28.62,0.32,14641258.65
2011-12-16,1.91934,1.92866,1.86534,1.86666,15444060,28.0005,-2.16,14401513.65
2011-12-19,1.87266,1.9,1.82466,1.85,14804265,27.75,-0.89,14464680.9
2011-12-20,1.87,1.89666,1.84766,1.86,12665700,27.9,0.54,14324323.65
2011-12-21,1.86066,1.87134,1.73534,1.838,25587090,27.57,-1.18,15054290.35
2011-12-22,1.84,1.87,1.82,1.85134,15147015,27.7695,0.72,15472782.05
2011-12-23,1.86666,1.86666,1.83466,1.86,8870850,27.9,0.47,15736628.3
2011-12-27,1.844,1.918,1.84266,1.90466,11661030,28.5705,2.4,15808837.5
2011-12-28,1.93266,1.9493,1.86934,1.90066,8627070,28.5105,-0.21,15796900.5
2011-12-29,1.906,1.956,1.90326,1.91534,7322250,28.7295,0.77,15592289.25
2011-12-30,1.89934,1.932,1.88334,1.904,5097900,28.56,-0.59,15074603.3
2012-01-03,1.92934,1.96666,1.84334,1.872,13920765,28.08,-1.68,15168603.8
2012-01-04,1.88066,1.91134,1.83334,1.84734,9450540,27.7095,-1.32,14771093.35
2012-01-05,1.85066,1.862,1.79,1.808,15081465,27.12,-2.13,14811309.85
2012-01-06,1.81334,1.85266,1.76066,1.794,14794290,26.91,-0.77,15045342.05
2012-01-09,1.8,1.83266,1.74134,1.81666,13454250,27.2505,1.27,13238596.6
2012-01-10,1.82934,1.85066,1.81666,1.84134,10075980,27.6195,1.35,12812812.65
2012-01-11,1.84134,1.892,1.82,1.882,10083585,28.23,2.21,12747999.15
2012-01-12,1.89866,1.908,1.85366,1.88334,10939500,28.2495,0.07,12549462.95
2012-01-13,1.89334,1.9,1.50934,1.51934,82596555,22.7895,-19.33,15806411.3
2012-01-17,1.77466,1.82266,1.76066,1.77334,69785775,26.5995,16.72,18770504.9
2012-01-18,1.77934,1.792,1.75,1.78734,18902730,26.8095,0.79,18943438.4
2012-01-19,1.81266,1.84934,1.774,1.784,18693315,26.76,-0.18,19137890.9
2012-01-20,1.79334,1.8,1.76,1.77334,9934335,26.5995,-0.6,19001321.95
2012-01-23,1.78734,1.814,1.77334,1.78466,8917995,26.7705,0.64,18167866.5
2012-01-24,1.77534,1.84534,1.76266,1.828,12868695,27.42,2.43,18053950.5
2012-01-25,1.818,1.86734,1.80334,1.86466,9166680,27.9705,2.01,18068742
2012-01-26,1.87134,1.972,1.86666,1.92934,19065405,28.9395,3.46,18438960.75
2012-01-27,1.9,1.98134,1.9,1.95534,11225415,29.3295,1.35,18568878
2012-01-30,1.966,1.974,1.90194,1.97134,10934685,29.5695,0.82,18749499.75
2012-01-31,1.99334,2,1.92466,1.938,14350680,29.07,-1.69,19212139.45
2012-02-01,1.938,1.98,1.93334,1.972,7847535,29.58,1.75,18908477.25
2012-02-02,1.98134,2.05866,1.97366,2.01666,12084135,30.2505,2.27,19040157.7
2012-02-03,2.02734,2.08866,2.01666,2.07666,11466270,31.1505,2.98,18859397.25
2012-02-06,2.07334,2.12666,2.07,2.12,9782415,31.8,2.09,18608802.8
2012-02-07,2.12,2.12,2.05466,2.10666,15322530,31.6005,-0.63,18702216.8
2012-02-08,2.10666,2.134,2.086,2.12866,9354390,31.9305,1.04,18666137.3
2012-02-09,2.13334,2.19334,2.09534,2.172,19169505,32.58,2.03,19120434
2012-02-10,2.15066,2.1513,1.98934,2.07334,28112070,31.0995,-4.54,19979063.2
2012-02-13,2.10334,2.13734,2.06,2.09934,17367855,31.4895,1.25,16717628.35
2012-02-14,2.116,2.25266,2.09334,2.21134,27170460,33.1695,5.34,14586862.7
2012-02-15,2.20666,2.294,2.15134,2.24,41467125,33.6,1.3,15715082.4
2012-02-16,2.23334,2.30066,2.16934,2.27866,33294525,34.1805,1.73,16445142.9
2012-02-17,2.266,2.33134,2.23334,2.33134,20649660,34.9695,2.31,16980909.85
2012-02-21,2.32466,2.32466,2.254,2.3,17036805,34.5,-1.34,17386851.05
2012-02-22,2.3,2.31466,2.16666,2.28134,24824760,34.2195,-0.81,17984654.3
2012-02-23,2.266,2.33134,2.23734,2.302,12305160,34.53,0.91,18141579
2012-02-24,2.282,2.30134,2.218,2.25,14397975,33.75,-2.26,17908207.5
2012-02-27,2.22734,2.26666,2.2,2.24134,9089295,33.6195,-0.39,17801401.5
2012-02-28,2.24266,2.296,2.21134,2.254,9182745,33.81,0.57,17713804.5
2012-02-29,2.254,2.27466,2.20934,2.22734,8035260,33.4095,-1.18,17398032.8
2012-03-01,2.234,2.3,2.22034,2.294,10551525,34.41,2.99,17533232.3
2012-03-02,2.29334,2.3,2.24734,2.26934,8249565,34.0395,-1.08,17341503.1
2012-03-05,2.29,2.29334,2.23066,2.25134,7004070,33.7695,-0.79,17118393.1
2012-03-06,2.21666,2.21866,2.17466,2.20734,8606235,33.1095,-1.95,17059584.1
2012-03-07,2.208,2.221,2.19404,2.208,5472465,33.12,0.03,16567080.15
2012-03-08,2.20734,2.23266,2.20266,2.20466,9499005,33.0705,-0.15,16574310.9
2012-03-09,2.21334,2.354,2.21334,2.316,23301330,34.74,5.05,16780902.15
2012-03-12,2.31266,2.41934,2.30666,2.40066,29467785,36.0105,3.66,16848687.9
2012-03-13,2.434,2.43934,2.36666,2.406,15024630,36.09,0.22,16731526.65
2012-03-14,2.4,2.4,2.32,2.35266,12771945,35.2905,-2.22,16011600.9
2012-03-15,2.352,2.36534,2.31866,2.33334,8573940,34.9995,-0.82,14366941
2012-03-16,2.32666,2.39266,2.322,2.35466,10938540,35.3205,0.92,13249141.05
2012-03-19,2.35066,2.35466,2.30266,2.332,15233775,34.98,-0.96,12978346.8
2012-03-20,2.332,2.34666,2.30466,2.33066,8505015,34.9605,-0.06,12551756.6
2012-03-21,2.32934,2.35334,2.30666,2.34334,9106545,35.1495,0.54,11765845.15
2012-03-22,2.33134,2.34334,2.28666,2.29334,7835295,34.3995,-2.13,11542351.2
2012-03-23,2.284,2.30866,2.21,2.272,17558490,34.08,-0.93,11700376.95
2012-03-26,2.37266,2.53934,2.3361,2.49334,47113350,37.3995,9.74,13601580.35
2012-03-27,2.47734,2.66334,2.46866,2.52934,38100780,37.9395,1.44,15047482.75
2012-03-28,2.51866,2.56266,2.47402,2.52334,14324535,37.8495,-0.24,15361947.2
2012-03-29,2.546,2.546,2.46866,2.48866,11945010,37.3305,-1.37,15431622.15
2012-03-30,2.50134,2.52934,2.44534,2.48266,13294665,37.2405,-0.24,15683877.85
2012-04-02,2.48866,2.53134,2.43534,2.43866,15427545,36.5805,-1.77,16105052.3
2012-04-03,2.44666,2.56464,2.44466,2.534,16562235,38.01,3.91,16502853
2012-04-04,2.35134,2.366,2.31266,2.33334,67242225,34.9995,-7.92,19591341.6
2012-04-05,2.34,2.36266,2.294,2.29866,22642155,34.4805,-1.48,20248499.8
2012-04-09,2.27334,2.286,2.20666,2.21,24837060,33.15,-3.86,20325286.3
2012-04-10,2.21,2.2566,2.14,2.164,27715020,32.46,-2.08,20237648.05
2012-04-11,2.216,2.21934,2.134,2.206,16581690,33.09,1.94,20315501.05
2012-04-12,2.25134,2.29866,2.19466,2.22934,15512295,33.4395,1.06,20452518.55
2012-04-13,2.26266,2.26934,2.19,2.23934,9743700,33.5895,0.45,20511006.55
2012-04-16,2.22734,2.24666,2.13934,2.15,16496250,32.25,-3.99,20788892.75
2012-04-17,2.162,2.20466,2.136,2.14934,16733055,32.2395,-0.03,20863856.75
2012-04-18,2.13934,2.18334,2.102,2.17734,12346425,32.6595,1.3,21055927.95
2012-04-19,2.18334,2.22866,2.16666,2.21066,11623155,33.1605,1.53,21181759.15
2012-04-20,2.20934,2.24866,2.196,2.21066,12326595,33.1605,0,21406324.85
2012-04-23,2.19066,2.198,2.114,2.12934,13360710,31.9395,-3.68,21196435.85
2012-04-24,2.12134,2.14666,2.06666,2.12134,10117005,31.8195,-0.38,19346617.95
2012-04-25,2.138,2.19934,2.138,2.194,10681995,32.91,3.43,17975678.05
2012-04-26,2.19734,2.23466,2.194,2.23266,6414285,33.4905,1.76,17580164.85
2012-04-27,2.24,2.242,2.194,2.22266,8853075,33.3405,-0.45,17425567.4
2012-04-30,2.218,2.224,2.172,2.20866,6209220,33.1305,-0.63,17071294.45
2012-05-01,2.20866,2.28066,2.20866,2.252,9884205,33.78,1.96,16794126.75
2012-05-02,2.23334,2.29266,2.226,2.26266,7458765,33.9405,0.48,16338952.55
2012-05-03,2.26066,2.26666,2.142,2.164,12631590,32.46,-4.36,13608420.9
2012-05-04,2.15466,2.164,2.09334,2.122,18712275,31.83,-1.94,13411926.9
2012-05-07,2.13066,2.172,2.10734,2.16466,17369520,32.4705,2.01,13038549.9
2012-05-08,2.16666,2.18188,1.958,2.01266,46457685,30.1905,-7.02,13975683.1
2012-05-09,2.02,2.05134,1.984,2.004,29217405,30.06,-0.43,14607468.85
2012-05-10,2.198,2.312,2.16,2.19734,83344500,32.9595,9.65,17999078.95
2012-05-11,2.166,2.22934,2.144,2.15,18318060,32.25,-2.15,18427797.65
2012-05-14,2.128,2.142,2.00334,2.004,20712615,30.06,-6.79,18638615.9
2012-05-15,2.01734,2.064,1.948,1.962,23785215,29.43,-2.1,18991223.9
2012-05-16,1.972,2.012,1.92534,1.94534,18857880,29.1795,-0.85,19316796.65
2012-05-17,1.95334,1.986,1.88266,1.90466,17235630,28.5705,-2.09,19597420.4
2012-05-18,1.89134,1.89734,1.78866,1.83734,24247290,27.5595,-3.54,20193455.15
2012-05-21,1.83866,1.95066,1.808,1.918,22127535,28.77,4.39,20631796.4
2012-05-22,2.00666,2.08934,2,2.05266,35492535,30.7905,7.02,21900573.55
2012-05-23,2.03734,2.07,1.96666,2.068,18305220,31.02,0.75,22281735.5
2012-05-24,2.08334,2.08334,1.97934,2.02134,16132785,30.3195,-2.26,22767661.2
2012-05-25,2.01066,2.02718,1.94666,1.98734,11355135,29.8095,-1.68,22892764.2
2012-05-29,2.00066,2.12866,2.00066,2.11266,24748740,31.6905,6.31,23819740.9
2012-05-30,2.072,2.09466,2.016,2.02734,19607100,30.4095,-4.04,24305886.35
2012-05-31,2.00466,2.01934,1.91666,1.96666,16780500,29.5005,-2.99,24771973.8
2012-06-01,1.902,1.944,1.85066,1.87666,13285635,28.1505,-4.58,24804676.05
2012-06-04,1.86866,1.894,1.80734,1.85866,15462495,27.8805,-0.96,24642187.05
2012-06-05,1.856,1.89266,1.83734,1.86066,9463275,27.9105,0.11,24246874.1
2012-06-06,1.88,1.96334,1.876,1.948,13657605,29.22,4.69,22606870.15
2012-06-07,1.98734,1.99134,1.92334,1.92866,7380225,28.9305,-0.99,21515010.45
2012-06-08,1.924,2.01266,1.8765,2.00534,13218120,30.0795,3.97,18008691.6
2012-06-11,2.02066,2.06666,1.93056,1.94134,9539205,29.1195,-3.19,17569748.15
2012-06-12,1.94866,1.98934,1.92066,1.97734,8534910,29.6595,1.85,16960862.2
2012-06-13,1.97,2.04266,1.96466,1.98466,12665550,29.7705,0.37,16404878.95
2012-06-14,2.012,2.04334,1.908,1.95934,13082400,29.3895,-1.28,16116104.95
2012-06-15,1.95934,1.99666,1.92066,1.994,9701055,29.91,1.77,15739375.5
2012-06-18,1.996,2.15534,1.96666,2.12266,18851925,31.8405,6.45,15469607.25
2012-06-19,2.13466,2.1773,2.1,2.13934,13665420,32.0895,0.78,15046501.5
2012-06-20,2.23334,2.3,2.214,2.252,51335115,33.78,5.27,15838630.5
2012-06-21,2.284,2.28534,2.12266,2.146,28378410,32.19,-4.71,16342290
2012-06-22,2.17334,2.26534,2.164,2.25234,45711765,33.7845,4.95,17821238.95
2012-06-25,2.26266,2.27466,2.18334,2.20734,22547775,33.1095,-2,18380871.65
2012-06-26,2.13666,2.15666,2.09266,2.10734,39207720,31.6095,-4.53,19103820.6
2012-06-27,2.12666,2.163,2.10466,2.13066,15707895,31.9605,1.11,18908860.35
2012-06-28,2.12666,2.14066,2.04134,2.094,13710585,31.41,-1.72,18755364.6
2012-06-29,2.18666,2.18666,2.06666,2.086,16885545,31.29,-0.38,18935360.1
2012-07-02,2.09,2.11996,2.01266,2.02666,19732995,30.4005,-2.84,19148885.1
2012-07-03,2.04,2.06666,2.02666,2.044,14206905,30.66,0.85,19386067.3
2012-07-05,2.054,2.11134,2.05334,2.082,18807975,31.23,1.86,19643585.8
2012-07-06,2.066,2.11534,2.05334,2.066,11769900,30.99,-0.77,19863070.25
2012-07-09,2.06266,2.122,2.04466,2.09934,13656120,31.4895,1.61,19884970.25
2012-07-10,2.10266,2.16534,2.05934,2.08466,11375280,31.2705,-0.7,19976774
2012-07-11,2.10466,2.112,2.06734,2.10066,9577740,31.5105,0.77,20028915.5
2012-07-12,2.086,2.20066,2.05334,2.18,16885035,32.7,3.77,20239889.75
2012-07-13,2.198,2.29334,2.18866,2.28334,19573665,34.2495,4.74,20564453
2012-07-16,2.288,2.4,2.26,2.39734,26158605,35.9595,4.99,21387331.2
2012-07-17,2.33334,2.34734,2.15866,2.22334,38541930,33.3495,-7.26,22371831.4
2012-07-18,2.09466,2.24466,2.07066,2.14334,43231245,32.1495,-3.6,23850122.6
2012-07-19,2.18134,2.21,2.136,2.15134,21538155,32.2695,0.37,22360274.65
2012-07-20,2.138,2.15,2.08334,2.11934,23526975,31.7895,-1.49,22117702.9
2012-07-23,2.07,2.08666,2.04134,2.044,20801130,30.66,-3.55,20872171.2
2012-07-24,2.044,2.06934,1.97466,1.98934,22510125,29.8395,-2.68,20870288.7
2012-07-25,1.99466,1.99866,1.91666,1.93,42660960,28.95,-2.98,21042950.7
2012-07-26,1.99334,2,1.84266,1.87534,33945060,28.1295,-2.83,21954808.95
2012-07-27,1.914,1.97734,1.87334,1.96734,25094505,29.5095,4.91,22524004.95
2012-07-30,1.96734,2.01654,1.814,1.82334,30990585,27.3495,-7.32,23229256.95
2012-07-31,1.836,1.86466,1.82334,1.828,23625885,27.42,0.26,23423901.45
2012-08-01,1.866,1.866,1.73534,1.75,23883240,26.25,-4.27,23907718.2
2012-08-02,1.78934,1.79,1.70134,1.74,19575225,26.1,-0.57,23946080.7
2012-08-03,1.79334,1.83666,1.78266,1.818,18142035,27.27,4.48,24264687.45
2012-08-06,1.83666,1.91334,1.83666,1.88466,22922520,28.2705,3.67,24728007.45
2012-08-07,1.918,2.06,1.9,2.01666,35809545,30.2505,7,25949721.35
2012-08-08,1.99334,2,1.906,1.93934,19633410,29.0895,-3.84,26452505.55
2012-08-09,1.968,2,1.942,1.96066,10088760,29.4105,1.1,26112691.1
2012-08-10,1.954,1.996,1.954,1.996,10610850,29.94,1.8,25664549.65
2012-08-13,1.97934,2.08666,1.94006,2.078,13050735,31.17,4.11,25009156.15
2012-08-14,2.05,2.078,1.95066,1.96134,11900025,29.4195,-5.62,23677060.95
2012-08-15,1.95934,1.98,1.92066,1.96,7880775,29.4,-0.07,21909536.8
2012-08-16,1.96866,2.026,1.96666,2.02,10034595,30.3,3.06,21334358.1
2012-08-17,2.01934,2.04734,1.99866,2.00066,7621830,30.0105,-0.96,20539100.15
2012-08-20,2.01,2.026,1.94,1.96734,17685105,29.5095,-1.67,20383298.9
2012-08-21,1.972,2,1.93334,1.94066,11422740,29.1105,-1.35,19828928.95
2012-08-22,1.934,2.00266,1.934,1.99666,11632335,29.9505,2.89,18277497.75
2012-08-23,2,2.05666,1.97666,2.04866,22064595,30.7305,2.6,17683474.5
2012-08-24,2.004,2.016,1.96066,1.96666,21450150,29.5005,-4,17501256.75
2012-08-27,1.97134,1.98,1.878,1.888,20254860,28.32,-4,16964470.5
2012-08-28,1.89334,1.95834,1.86666,1.91266,21039825,28.6905,1.31,16835167.5
2012-08-29,1.89934,1.90934,1.868,1.894,12583230,28.41,-0.98,16270167
2012-08-30,1.90666,1.916,1.87334,1.894,9844605,28.41,0,15783635.3
2012-08-31,1.90734,1.92266,1.88,1.90134,8096040,28.5195,0.39,15281334.85
2012-09-04,1.90134,1.93266,1.86,1.876,11287440,28.14,-1.33,14699580.15
2012-09-05,1.86734,1.9,1.854,1.86266,9588405,27.9405,-0.71,13388522.5
2012-09-06,1.86666,1.92666,1.86,1.90334,12624630,28.5495,2.18,13038083.5
2012-09-07,1.90334,1.97134,1.9,1.95666,14297250,29.3505,2.81,13248508.7
2012-09-10,1.94666,1.95666,1.81966,1.82466,22260210,27.3705,-6.75,13830977.4
2012-09-11,1.85066,1.87734,1.82666,1.85334,15223050,27.7995,1.57,13939593.15
2012-09-12,1.86,1.90534,1.85334,1.88534,17179995,28.2795,1.73,14203591.65
2012-09-13,1.90466,1.96666,1.89866,1.96534,22295370,29.4795,4.24,14924322.1
2012-09-14,2,2.04334,1.97666,2.026,23050020,30.39,3.09,15575094.05
2012-09-17,2.15666,2.18534,2.10066,2.16934,48194850,32.5395,7.07,17603745.7
2012-09-18,2.12534,2.12666,2.04534,2.08934,26827185,31.3395,-3.69,18060849.7
2012-09-19,2.06666,2.116,2.06266,2.07,15726840,31.05,-0.92,18276055.4
2012-09-20,2.062,2.1,2.04534,2.06,13685565,30.9,-0.48,18378716.9
2012-09-21,2.07334,2.09934,1.96934,2.00134,28052535,30.0195,-2.85,18678113.9
2012-09-24,1.96734,2.06866,1.96,2.044,19530045,30.66,2.13,18582108.65
2012-09-25,1.908,1.96534,1.83534,1.844,85274265,27.66,-9.78,21833078.75
2012-09-26,1.844,1.89334,1.832,1.836,22909785,27.54,-0.43,21926576.75
2012-09-27,1.85466,1.90266,1.84,1.89934,26378280,28.4895,3.45,22616329.25
2012-09-28,1.91534,1.99266,1.90734,1.952,65150055,29.28,2.77,25381602.35
2012-10-01,1.96666,1.99266,1.93334,1.944,13264560,29.16,-0.41,25640029.05
2012-10-02,1.952,1.99266,1.93334,1.98666,10934535,29.8005,2.2,25622383.8
2012-10-03,1.98334,1.99666,1.94934,1.95334,15829305,29.2995,-1.68,25934429.5
2012-10-04,2,2.00666,1.91,1.96,23118090,29.4,0.34,26459102.5
2012-10-05,1.98,1.98734,1.912,1.926,14080035,28.89,-1.73,26448241.75
2012-10-08,1.924,1.96,1.9074,1.95,13350075,29.25,1.25,26002735
2012-10-09,1.94134,1.94134,1.88334,1.89134,17902170,28.3695,-3.01,26136691
2012-10-10,1.89266,1.91466,1.86734,1.89334,7575945,28.3995,0.11,25656487.8
2012-10-11,1.92934,1.932,1.88334,1.888,6758565,28.32,-0.28,24879646.85
2012-10-12,1.888,1.91534,1.83334,1.84266,14813010,27.6405,-2.4,24467796.35
2012-10-15,1.868,1.87,1.79066,1.822,22037490,27.33,-1.12,23159928.4
2012-10-16,1.84466,1.87266,1.82266,1.87066,7188720,28.0605,2.67,22178004.45
2012-10-17,1.88334,1.92266,1.85334,1.92128,10019445,28.8195,2.7,21892634
2012-10-18,1.93266,1.93266,1.852,1.86934,11114205,28.0395,-2.71,21764065.3
2012-10-19,1.85534,1.88,1.82,1.84934,15409515,27.7395,-1.07,21131914.3
2012-10-22,1.866,1.86666,1.824,1.85666,7052970,27.8505,0.4,20508059.85
2012-10-23,1.82534,1.904,1.82468,1.89266,11239095,28.3905,1.94,16806300.8
2012-10-24,1.90134,1.90134,1.81666,1.828,15245505,27.42,-3.42,16423086.8
2012-10-25,1.85334,1.85334,1.83,1.83466,8665290,27.5205,0.37,15537436.6
2012-10-26,1.83534,1.85334,1.80134,1.82534,7159575,27.3795,-0.51,12637912
2012-10-31,1.84666,1.89,1.82466,1.87542,11627115,28.131,2.74,12556039.75
2012-11-01,1.88334,1.966,1.88,1.9497,15360795,29.2455,3.96,12777353.45
2012-11-02,1.95134,1.97,1.90334,1.92788,15453960,28.9185,-1.12,12758586.2
2012-11-05,1.98666,2.10534,1.95534,2.1,30736755,31.5,8.93,13139519.45
2012-11-06,2.04066,2.08,1.99666,2.07666,34859130,31.1505,-1.11,14178474.15
2012-11-07,2.06666,2.13666,2.054,2.10266,25731240,31.5405,1.25,14797532.4
2012-11-08,2.06734,2.12534,2.06266,2.08734,19109775,31.3095,-0.73,14857912.65
2012-11-09,2.04,2.062,1.99,2.02134,12945405,30.3195,-3.16,15126386.35
2012-11-12,2.01934,2.09466,2.01066,2.07134,8364765,31.0695,2.47,15206696.35
2012-11-13,2.086,2.13334,2.048,2.10762,14973930,31.614,1.75,15214742.35
2012-11-14,2.13066,2.14134,2.08026,2.092,13069710,31.38,-0.74,14766353.35
2012-11-15,2.08666,2.096,2.03334,2.05466,14759100,30.8205,-1.78,15144873.05
2012-11-16,2.07666,2.13334,2.03934,2.12266,13629735,31.8405,3.31,15325388.25
2012-11-19,2.138,2.21666,2.12266,2.19466,20888205,32.9205,3.39,15814088.95
2012-11-20,2.18666,2.20666,2.12734,2.2,13836390,33,0.24,15735432.7
2012-11-21,2.174,2.23134,2.1524,2.16466,14446980,32.4705,-1.6,16105133.9
2012-11-23,2.17334,2.18866,2.11334,2.142,6453180,32.13,-1.05,15865838.15
2012-11-26,2.14,2.15334,2.108,2.15134,7443285,32.2695,0.43,15475726.45
2012-11-27,2.142,2.17734,2.10134,2.14334,13661535,32.1495,-0.37,15725539.4
2012-11-28,2.13334,2.286,2.12734,2.21534,22879470,33.2295,3.36,16511534.85
2012-11-29,2.22934,2.26666,2.19134,2.246,16549710,33.69,1.39,16757664.6
2012-11-30,2.242,2.28534,2.20066,2.25466,21304245,33.8205,0.39,17054837.1
2012-12-03,2.25934,2.33334,2.23334,2.308,31286280,34.62,2.36,17846453.1
2012-12-04,2.272,2.32,2.23666,2.26,18963150,33.9,-2.08,17257772.85
2012-12-05,2.25466,2.27934,2.23866,2.24734,9922290,33.7095,-0.56,16010930.2
2012-12-06,2.25466,2.32,2.23334,2.26,9905955,33.9,0.57,15219665.25
2012-12-07,2.28666,2.29934,2.25666,2.278,9968790,34.17,0.8,14762615.3
2012-12-10,2.29534,2.32,2.27866,2.30466,13946250,34.5705,1.17,14812657.55
2012-12-11,2.30666,2.36666,2.29734,2.352,23588850,35.28,2.05,15573862.5
2012-12-12,2.34734,2.38666,2.33,2.35066,30958140,35.2605,-0.06,16373073
2012-12-13,2.35066,2.35334,2.18334,2.24066,32268345,33.6105,-4.68,17333004.75
2012-12-14,2.252,2.29334,2.23934,2.254,15344130,33.81,0.59,17362256.25
2012-12-17,2.25134,2.3,2.25,2.29334,12372120,34.3995,1.74,17299375.5
2012-12-18,2.284,2.338,2.284,2.306,23316525,34.59,0.55,17420791.5
2012-12-19,2.31666,2.35066,2.30134,2.30734,19480950,34.6095,0.06,17703019.5
2012-12-20,2.30066,2.3192,2.27,2.29534,13817895,34.4295,-0.52,17671565.25
2012-12-21,2.26266,2.278,2.23866,2.26666,22384575,34.0005,-1.25,18468135.7
2012-12-24,2.24266,2.29,2.23666,2.28534,5636940,34.2795,0.82,18377818.45
2012-12-26,2.264,2.3,2.23334,2.23934,9026760,33.5895,-2.01,18146079
2012-12-27,2.23334,2.26066,2.2,2.246,8416275,33.69,0.3,17422918.55
2012-12-28,2.22534,2.24334,2.20134,2.21466,6212025,33.2205,-1.39,16906033.6
2012-12-31,2.2,2.26466,2.2,2.258,8922690,33.87,1.96,16286955.15
2013-01-02,2.33334,2.36332,2.31366,2.35734,17920635,35.3595,4.4,15618672.9
2013-01-03,2.34534,2.36334,2.31666,2.318,11129115,34.77,-1.67,15226970.45
2013-01-04,2.32,2.32,2.26134,2.29334,10109895,34.3995,-1.07,15236350.7
2013-01-07,2.32,2.32,2.26,2.28934,6628635,34.3395,-0.17,15072484.7
2013-01-08,2.3,2.3,2.20734,2.24534,19259760,33.6795,-1.92,15537033.9
2013-01-09,2.26734,2.27934,2.22666,2.24266,10469685,33.6405,-0.12,15363204.95
2013-01-10,2.258,2.266,2.22534,2.23534,13836060,33.5295,-0.33,14875565.45
2013-01-11,2.26934,2.26934,2.14066,2.194,23449095,32.91,-1.85,14500113.2
